Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
682601fb211b192f041161b1,647660ef7bc13de7eaf0c76e,RETURNED,Not Applicable,2025-05-15T15:02:31.471000Z,,,,,,2607,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682602480620647d2621ef8e,5f2a5f187bf471245f7dc096,RETURNED,Not Applicable,2025-05-15T15:03:40.132000Z,,,,,,1990,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260289244fc356850f32d6,6012e262527c380ccb2a6c74,RETURNED,Not Applicable,2025-05-15T15:04:48.990000Z,,,,,,8372,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260335d3fe86e352d7320b,67d3655c75384fd3ef38390b,TIMED-OUT,Not Applicable,2025-05-15T15:07:33.394000Z,,,,6449569.0,,1253,"English, Spanish",65,Female,White,United States,United States,United States,English,No,Full-Time
682603527c71862051128285,681e696d460da08f2f8d13aa,RETURNED,Not Applicable,2025-05-15T15:15:42.731000Z,,,,,,48,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6826038cd430246d3293de4d,5ca3bd506c848000011d0afa,RETURNED,Not Applicable,2025-05-15T15:09:08.865000Z,,,,,,2547,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682603e1ac0bc07d8e58baae,67e6ab0195afe547df3e3f34,RETURNED,Not Applicable,2025-05-15T15:10:39.078000Z,,,,,,1383,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260417c0c1a7b00bba8094,6732eded855341d8cdd35ab3,RETURNED,Not Applicable,2025-05-15T15:11:54.897000Z,,,,,,747,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6826046fbb00e65af434cacf,62a3be0d93b8dd1e69b4317d,RETURNED,Not Applicable,2025-05-15T15:12:53.204000Z,,,,,,5357,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682604b09249d5ec8e35b9eb,5e07d174da6bad1342bafab2,RETURNED,Not Applicable,2025-05-15T15:13:52.386000Z,,,,,,8856,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682604c65643ae90cf4dc44e,67e85abca44b52f2e03fcbb1,TIMED-OUT,Not Applicable,2025-05-15T15:18:08.363000Z,,,,6448934.0,,348,English,47,Male,Black,United States,United States,United States,English,No,Full-Time
682604d3d6c2951a934e78ff,636d6ce3fb3683ff33f9e514,RETURNED,Not Applicable,2025-05-15T15:25:00.056000Z,,,,,,7243,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260529c6eafd4f1304654c,63d71e67dd0fcccd3cc745b0,RETURNED,Not Applicable,2025-05-15T15:16:06.211000Z,,,,,,5376,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6826069942a719f55375be1c,64a20e18b0f91aac5ea9a538,RETURNED,Not Applicable,2025-05-15T15:22:06.162000Z,,,,,,6349,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260713f0ece28fc26c3373,5c2c6e432c45d400014a35e3,RETURNED,Not Applicable,2025-05-15T15:24:12.625000Z,,,,,,10521,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6826073036833953d9395d96,6778de87a8701aba0b49e5ab,RETURNED,Not Applicable,2025-05-15T15:24:36.935000Z,,,,,,433,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260777c74b6f848bfc4709,5f402eb4fbd8df145068b805,RETURNED,Not Applicable,2025-05-15T15:25:49.808000Z,2025-05-15T15:31:47.357000Z,,2025-05-15T15:31:48.167000Z,,CJYS1MGD,10318,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682607e1907f79ad135d81e9,675bbc677f1e7c1d82e42a73,RETURNED,Not Applicable,2025-05-15T15:31:21.233000Z,,,,,,1030,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260833540169a47a94fb39,60469275f75cd607f61fb973,RETURNED,Not Applicable,2025-05-15T15:28:58.085000Z,,,,,,4473,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682608a49ae7b4bcecdec384,6752f0bf89185ea06e300a69,RETURNED,Not Applicable,2025-05-15T15:30:52.614000Z,,,,,,936,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260923ba9a4848a2393c16,6764f6c8650afa06c8c65677,RETURNED,Not Applicable,2025-05-15T15:32:51.099000Z,,,,,,377,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260dcbb18f7dec8ea8be45,6151e479b4ee16668948c7f2,RETURNED,Not Applicable,2025-05-15T15:53:13.159000Z,,,,,,10014,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260dd19bf24a96950706af,64a6e31ef9a471c4f100c91f,RETURNED,Not Applicable,2025-05-15T16:03:00.075000Z,,,,,,5396,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260dd289f2893eaa67b4c5,601373dbd735b324b32818bd,RETURNED,Not Applicable,2025-05-15T15:53:11.677000Z,,,,,,4726,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260dd451d2be51b26a9934,5f0632802b566a17e81a5f5f,RETURNED,Not Applicable,2025-05-15T15:52:52.412000Z,,,,,,9021,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260e13e317fde720b09608,667c66be2cfdb420fd63f2c9,RETURNED,Not Applicable,2025-05-15T15:54:04.625000Z,,,,,,3238,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260e3b47a0ec03ce975f04,67d95b52be97905a048845c7,RETURNED,Not Applicable,2025-05-15T15:54:35.207000Z,2025-05-15T16:00:30.979000Z,,2025-05-15T16:00:31.887000Z,,CJYS1MGD,394,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260e6bce4ea700bb023a02,5ed2958cf3d85d0880db5011,RETURNED,Not Applicable,2025-05-15T15:55:28.496000Z,,,,,,4152,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260e708bb0a5bc436a993b,678e6eb7170e3a5da7c4ab91,RETURNED,Not Applicable,2025-05-15T15:55:28.106000Z,,,,,,2592,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260e9873ccaef00c0bcfa1,607a7b7d300ce256f51706bd,RETURNED,Not Applicable,2025-05-15T16:00:40.276000Z,,,,,,6634,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260ea6cf2c39c878e2fa8d,67e42ada4d5364b2faa0e8a9,RETURNED,Not Applicable,2025-05-15T15:56:34.702000Z,,,,,,1129,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260f2843af87b7c3daaca2,610d6c481ca4797b863fe3d1,RETURNED,Not Applicable,2025-05-15T15:58:32.139000Z,,,,,,10019,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260f2b1e23801688d5914e,66442ca351653be6d0357e94,RETURNED,Not Applicable,2025-05-15T15:58:45.081000Z,,,,,,2667,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68260f2bcfa0b3d6b959b208,616b2966d0aee4f9879a656b,RETURNED,Not Applicable,2025-05-15T15:58:39.350000Z,,,,,,4539,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6826104f81ef0de11345514c,67f180abcd4bc56c0d12ebe8,RETURNED,Not Applicable,2025-05-15T16:04:55.468000Z,,,,,,277,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682610de20b8a23e963382cd,66d7b253c64eb18aa549d79c,RETURNED,Not Applicable,2025-05-15T16:05:52.918000Z,,,,,,2265,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68261158296258bc926ab009,615d2de8bfd11d57af47423a,RETURNED,Not Applicable,2025-05-15T16:08:32.961000Z,,,,,,4549,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682611fc7ceb05a917e8d5ff,64a826f6220bf56dca731156,RETURNED,Not Applicable,2025-05-15T16:10:42.918000Z,,,,,,3424,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6826125190a6aabd99731afa,672ab38f104e8899317d9fda,RETURNED,Not Applicable,2025-05-15T16:15:43.772000Z,,,,,,883,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682612d8de3be069ddfef1bb,5b757a03976ecb0001b1168f,RETURNED,Not Applicable,2025-05-15T16:14:16.845000Z,,,,,,8448,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682612ee17f11003adfbcb20,67b9d2f7a49052c6e25c6a7f,RETURNED,Not Applicable,2025-05-15T16:14:42.097000Z,,,,,,2504,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6826139f1ec9cbe9ce492a18,67d339b88129b9e57d6018f6,RETURNED,Not Applicable,2025-05-15T16:18:07.822000Z,,,,,,1169,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68261442e27fad6219638c95,5796beee454e5400015f4205,RETURNED,Not Applicable,2025-05-15T16:20:26.681000Z,,,,,,3304,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6826147f8e8df1de2f65ddb3,67c1d6d98c8787be36609212,RETURNED,Not Applicable,2025-05-15T16:21:28.331000Z,,,,,,1010,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682614a6f80fb96d1196a6bf,660480647ac06fc541cfda59,RETURNED,Not Applicable,2025-05-15T16:22:02.891000Z,,,,,,2452,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6826158f669014325c52253f,62ef104b5e9352c2ead31fde,RETURNED,Not Applicable,2025-05-15T16:25:56.942000Z,,,,,,11241,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682615903fb7434dc6990e1f,67d0a57b0a4981c5e65c3bcc,RETURNED,Not Applicable,2025-05-15T16:25:59.820000Z,,,,,,3025,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682615a6e17d42e43a7ba0bf,67d08688485242495614dbe7,TIMED-OUT,Not Applicable,2025-05-15T16:33:51.063000Z,,,,6444394.0,,1259,English,33,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
682615ca9d32b29ee23bd4d2,66ec53e096df305784c5aa6f,RETURNED,Not Applicable,2025-05-15T16:27:08.617000Z,,,,,,2084,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6826162bf2b2d8e7f700a52d,67c77daa6c19ecb640111a63,RETURNED,Not Applicable,2025-05-15T16:28:27.721000Z,,,,,,1039,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6826165dd082220b77e9ed3d,5f12c0fb473aec0cea5fdb8c,RETURNED,Not Applicable,2025-05-15T16:29:20.873000Z,,,,,,2197,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682616c591cc8922eb203fa0,664f74aec5c6e6331cd6e860,RETURNED,Not Applicable,2025-05-15T16:32:24.165000Z,,,,,,1174,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682616d9102dec1f7965ce12,5c65b3d45416680001bed9fa,RETURNED,Not Applicable,2025-05-15T16:32:13.952000Z,,,,,,6270,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6826173ac22cc75c664ad044,67913b23261d9b86910fbfe6,RETURNED,Not Applicable,2025-05-15T16:33:10.467000Z,,,,,,1296,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6826185402ea6c6814df60a2,6403ce2f85c4bb26aff0de6e,RETURNED,Not Applicable,2025-05-15T16:37:55.327000Z,,,,,,3754,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682618a5ff2696d7d8baffac,60778db7ed3bae21972be1b4,RETURNED,Not Applicable,2025-05-15T16:40:10.729000Z,,,,,,1766,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682619593f138c07e2e06d72,67f1d524c4a70f4cf6a5c688,RETURNED,Not Applicable,2025-05-15T16:42:15.473000Z,,,,,,766,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682619672b751ac3fb989d88,63fb4b7f05faed13656528f0,RETURNED,Not Applicable,2025-05-15T16:42:21.740000Z,,,,,,6486,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68261989f8fe30503a1b0405,5d6376ec7e447f001c971315,RETURNED,Not Applicable,2025-05-15T16:52:49.907000Z,,,,,,7793,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682619c24402a7c806f628cc,5ef3e3c01ece121907ee721a,RETURNED,Not Applicable,2025-05-15T16:44:22.186000Z,,,,,,1196,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68261a2975c745360bbc1d55,65dfe87de9e4bbb2db3d14b8,RETURNED,Not Applicable,2025-05-15T16:49:00.571000Z,,,,,,1260,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68261ab06fd33958e7596cca,67ac8aa557d348e2ac95a5f7,RETURNED,Not Applicable,2025-05-15T16:47:51.943000Z,,,,,,820,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68261aff65055a12fd0d2d81,6783f0b59ab38bd4348b27e5,RETURNED,Not Applicable,2025-05-15T16:49:14.468000Z,,,,,,789,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68261c6ca39517e85462f210,65fcdebb4bb107ea35f4ab42,RETURNED,Not Applicable,2025-05-15T16:55:15.242000Z,,,,,,3091,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68261ec8ce60e547b49239a4,672d1f5b6bb963f41f204dca,RETURNED,Not Applicable,2025-05-15T17:06:42.296000Z,,,,,,1000,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68261fe947defffc818ab170,6110cb9fd3ba23cecacc8fc4,RETURNED,Not Applicable,2025-05-15T17:10:05.821000Z,,,,,,3900,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682621970732e4e4f0fafb29,653d32174ec97b1bb7fd314b,RETURNED,Not Applicable,2025-05-15T17:19:15.223000Z,,,,,,1587,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682622588cce7c04ffc4fe50,67aac3d6da39590556da57b4,RETURNED,Not Applicable,2025-05-15T17:20:59.293000Z,,,,,,1286,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6826237f64564759503d394a,67ddf95377e7a1ffc5f078c0,RETURNED,Not Applicable,2025-05-15T17:25:30.598000Z,,,,,,931,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682629e3bbc39284ba9fb6ed,612682ec747ac2d5df40f7df,RETURNED,Not Applicable,2025-05-15T17:52:45.022000Z,,,,,,2885,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68262c219459f0cd8a0549c6,672c5b912fcc16cf421581e7,RETURNED,Not Applicable,2025-05-15T18:02:24.140000Z,,,,,,878,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68262fcf06a91271939804bc,65fcaa30c61e9b7657625912,RETURNED,Not Applicable,2025-05-15T18:17:56.995000Z,,,,,,2398,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
